replay_buffer/top,trainer/num train calls,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/rewards Mean,trainer/rewards Std,trainer/rewards Max,trainer/rewards Min,trainer/terminals Mean,trainer/terminals Std,trainer/terminals Max,trainer/terminals Min,trainer/Advantage Weights Mean,trainer/Advantage Weights Std,trainer/Advantage Weights Max,trainer/Advantage Weights Min,trainer/Advantage Score Mean,trainer/Advantage Score Std,trainer/Advantage Score Max,trainer/Advantage Score Min,trainer/V1 Predictions Mean,trainer/V1 Predictions Std,trainer/V1 Predictions Max,trainer/V1 Predictions Min,trainer/VF Loss,exploration/num steps total,exploration/num paths total,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,evaluation/env_infos/final/grasp_success Mean,evaluation/env_infos/final/grasp_success Std,evaluation/env_infos/final/grasp_success Max,evaluation/env_infos/final/grasp_success Min,evaluation/env_infos/initial/grasp_success Mean,evaluation/env_infos/initial/grasp_success Std,evaluation/env_infos/initial/grasp_success Max,evaluation/env_infos/initial/grasp_success Min,evaluation/env_infos/grasp_success Mean,evaluation/env_infos/grasp_success Std,evaluation/env_infos/grasp_success Max,evaluation/env_infos/grasp_success Min,evaluation/env_infos/final/grasp_success_target Mean,evaluation/env_infos/final/grasp_success_target Std,evaluation/env_infos/final/grasp_success_target Max,evaluation/env_infos/final/grasp_success_target Min,evaluation/env_infos/initial/grasp_success_target Mean,evaluation/env_infos/initial/grasp_success_target Std,evaluation/env_infos/initial/grasp_success_target Max,evaluation/env_infos/initial/grasp_success_target Min,evaluation/env_infos/grasp_success_target Mean,evaluation/env_infos/grasp_success_target Std,evaluation/env_infos/grasp_success_target Max,evaluation/env_infos/grasp_success_target Min,evaluation/env_infos/final/place_success Mean,evaluation/env_infos/final/place_success Std,evaluation/env_infos/final/place_success Max,evaluation/env_infos/final/place_success Min,evaluation/env_infos/initial/place_success Mean,evaluation/env_infos/initial/place_success Std,evaluation/env_infos/initial/place_success Max,evaluation/env_infos/initial/place_success Min,evaluation/env_infos/place_success Mean,evaluation/env_infos/place_success Std,evaluation/env_infos/place_success Max,evaluation/env_infos/place_success Min,evaluation/env_infos/final/place_success_target Mean,evaluation/env_infos/final/place_success_target Std,evaluation/env_infos/final/place_success_target Max,evaluation/env_infos/final/place_success_target Min,evaluation/env_infos/initial/place_success_target Mean,evaluation/env_infos/initial/place_success_target Std,evaluation/env_infos/initial/place_success_target Max,evaluation/env_infos/initial/place_success_target Min,evaluation/env_infos/place_success_target Mean,evaluation/env_infos/place_success_target Std,evaluation/env_infos/place_success_target Max,evaluation/env_infos/place_success_target Min,time/evaluation sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
275000,21000,0.0012114141,0.0005333214,-4745.504,6.2225256,0.37137157,7.086627,5.9993057,6.2417393,0.3730506,7.151521,6.0179033,6.24098,0.37727177,7.0691047,6.0691047,0.171875,0.37727177,1.0,0.0,0.0,0.0,0.0,0.0,2.8720546,4.815667,14.652016,0.5698325,0.045187466,0.37323296,0.8948593,-0.18747091,6.130409,0.0,6.130409,6.130409,0.093733385,0,0,4200,105,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026009202,0.23148333,0.9265108,-0.9564107,5,0.0,0.2,0.4,True,False,0.0,0.0,False,False,0.135,0.3417235724968356,True,False,0.2,0.4,True,False,0.0,0.0,False,False,0.135,0.3417235724968356,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,4.546394215998589,0.0035783530001936015,0.42062456399798975,86.39912260500205,91.36971973799882,1940.0251764039967,20
275000,22000,0.004759509,0.0059129875,-4321.788,6.498324,0.3669794,7.387873,6.2841372,6.549683,0.35509875,7.422755,6.3570027,6.511199,0.36309215,7.354948,6.354948,0.15625,0.36309218,1.0,0.0,0.0,0.0,0.0,0.0,2.7024674,4.669688,15.033936,0.5817257,0.03189828,0.3613409,0.90343666,-0.18058538,6.419138,1.4305115e-06,6.4191394,6.4191394,0.086778834,0,0,4400,110,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007104528,0.22652458,0.9458398,-0.89467824,5,0.0,0.2,0.4,True,False,0.0,0.0,False,False,0.13,0.33630343441600474,True,False,0.2,0.4,True,False,0.0,0.0,False,False,0.13,0.33630343441600474,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,5.3002817790002155,0.0037349939993873704,0.22462584499953664,86.24927061699782,91.77791323499696,2031.8296188979912,21
275000,23000,0.0037775552,0.0025512523,-4980.416,6.836173,0.38858542,7.714445,6.606554,6.8131514,0.3914537,7.6728764,6.5669746,6.8312526,0.3934081,7.639846,6.639846,0.19140625,0.39340806,1.0,0.0,0.0,0.0,0.0,0.0,3.0928383,5.016835,15.299511,0.5859484,0.059004262,0.38986322,0.9092736,-0.1781745,6.7069163,1.4305115e-06,6.706915,6.706915,0.10329331,0,0,4600,115,40.0,0.0,40,40,0.08,0.2712931993250107,1.0,0.0,3.2,6.400000000000001,16.0,0.0,0.034950323,0.23521733,0.94864964,-0.90846056,5,3.2,0.2,0.4,True,False,0.0,0.0,False,False,0.195,0.3962007067131506,True,False,0.2,0.4,True,False,0.0,0.0,False,False,0.195,0.3962007067131506,True,False,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.08,0.2712931993250107,True,False,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.08,0.2712931993250107,True,False,4.750634717001958,0.003509314999973867,0.2143195860007836,85.87699434399838,90.84545796200109,2122.701537852994,22
275000,24000,0.000777805,0.0013120449,-4485.213,7.075535,0.36514607,7.935063,6.7564006,7.064995,0.3719407,7.941061,6.8294983,7.0914073,0.37383854,7.9234376,6.9234376,0.16796875,0.37383854,1.0,0.0,0.0,0.0,0.0,0.0,2.8172348,4.8021674,14.92256,0.60137486,0.034381516,0.37351593,0.90095806,-0.16951227,6.9933705,4.7683716e-07,6.993371,6.993371,0.09252695,0,0,4800,120,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035412837,0.2478935,0.9056208,-0.9571548,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.3419326260009257,0.0033760789992811624,0.21958012100003543,86.15160725399983,89.71649608000007,2212.445303345994,23
275000,25000,0.0087255575,0.0053961454,-4424.1465,7.404067,0.3887268,8.353691,7.1840653,7.3846726,0.36770114,8.273782,7.1723156,7.3694134,0.37033227,8.205349,7.205349,0.1640625,0.37033227,1.0,0.0,0.0,0.0,0.0,0.0,2.7399936,4.6843743,14.516388,0.5732878,0.029616822,0.36898282,0.8917594,-0.1854558,7.27813,0.0,7.27813,7.27813,0.08983749,0,0,5000,125,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051902913,0.25982654,0.9299485,-0.93713903,5,0.0,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.15,0.3570714214271425,True,False,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.15,0.3570714214271425,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,4.658712427000864,0.0035392770005273633,0.21783189499910804,85.53528378899864,90.41536738799914,2302.8881602779875,24
275000,26000,0.0016057034,0.0011722983,-4727.69,7.6478744,0.37777793,8.60244,7.4164367,7.6656256,0.3935883,8.618672,7.439926,7.668852,0.383927,8.489162,7.4891624,0.1796875,0.38392696,1.0,0.0,0.0,0.0,0.0,0.0,2.9069195,4.80617,14.765152,0.5919088,0.042228602,0.38212168,0.89742327,-0.17480087,7.564811,9.536743e-07,7.5648103,7.5648103,0.09725781,0,0,5200,130,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010966336,0.23197076,0.90951765,-0.92773306,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.2393515200019465,0.003313942001113901,0.2190378609993786,86.09002108300047,89.5517244060029,2392.4685656919864,25
275000,27000,0.0031672912,0.0039142026,-4155.8,7.9113646,0.35447815,8.78088,7.698856,7.9526863,0.3586592,8.84167,7.7344184,7.9342403,0.3667511,8.774084,7.7740836,0.16015625,0.3667509,1.0,0.0,0.0,0.0,0.0,0.0,2.525157,4.3998184,14.134366,0.4850531,0.012472095,0.35702977,0.8828697,-0.24116564,7.852608,1.4305115e-06,7.8526096,7.8526096,0.0825899,0,0,5400,135,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03563956,0.24257626,0.9201523,-0.9416938,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.336620235000737,0.0034343000006629154,0.22141005499724997,86.19229984900085,89.7537644389995,2482.2489591659905,26
275000,28000,0.0053126235,0.0059716543,-3788.8857,8.155132,0.34213543,9.026844,7.975885,8.169464,0.3562023,9.124209,7.9799867,8.195984,0.34763432,9.055359,8.055359,0.140625,0.34763432,1.0,0.0,0.0,0.0,0.0,0.0,2.4135518,4.2851696,13.853794,0.5635476,0.0017357301,0.34933257,0.8761864,-0.19116783,8.136726,0.0,8.136726,8.136726,0.07841437,0,0,5600,140,40.0,0.0,40,40,0.09,0.2861817604250837,1.0,0.0,3.6,7.200000000000001,18.0,0.0,0.031516485,0.24264841,0.9197115,-0.97957337,5,3.6,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.145,0.352100837829165,True,False,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.145,0.352100837829165,True,False,0.2,0.4,True,False,0.0,0.0,False,False,0.09,0.2861817604250837,True,False,0.2,0.4,True,False,0.0,0.0,False,False,0.09,0.2861817604250837,True,False,4.500568106999708,0.0037871490021643694,0.2743885769996268,86.63560347700331,91.41434731000481,2573.6901510770003,27
275000,29000,0.00047599693,0.00094841584,-3523.963,8.46075,0.31991032,9.424353,8.297422,8.480481,0.3180493,9.389559,8.318538,8.463823,0.3307189,9.338825,8.338825,0.125,0.3307189,1.0,0.0,0.0,0.0,0.0,0.0,2.0970159,3.8636315,13.948849,0.55617946,-0.023576066,0.32438183,0.87846565,-0.19555473,8.423057,9.536743e-07,8.423056,8.423056,0.06653622,0,0,5800,145,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014521289,0.21551925,0.9356961,-0.9232296,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.1067263500008266,0.0035794609975710046,0.27882705199954216,86.40706970300016,89.7962025659981,2663.518428948999,28
275000,30000,0.0020930506,0.0011868377,-3452.9932,8.777338,0.35323063,9.73732,8.60046,8.7818775,0.3471046,9.695083,8.578922,8.756258,0.3435502,9.619541,8.619541,0.13671875,0.3435502,1.0,0.0,0.0,0.0,0.0,0.0,2.2762358,4.1057267,13.791823,0.54588044,-0.012391869,0.34179837,0.87469196,-0.20178509,8.706606,9.536743e-07,8.706607,8.706607,0.07411737,0,0,6000,150,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021114506,0.21835642,0.9741745,-0.9782875,5,0.0,0.8,0.4000000000000001,True,False,0.0,0.0,False,False,0.515,0.4997749493522059,True,False,0.8,0.4000000000000001,True,False,0.0,0.0,False,False,0.515,0.4997749493522059,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,5.864609713997197,0.004385071002616314,0.38090077499873587,86.84305099099947,93.09294655099802,2756.6405910030007,29
275000,31000,0.0023785084,0.0022614396,-3790.8232,9.036093,0.358604,10.008936,8.814677,9.031756,0.34851137,9.929116,8.810598,9.0507145,0.35553312,9.902276,8.902276,0.1484375,0.35553312,1.0,0.0,0.0,0.0,0.0,0.0,2.3697693,4.229926,13.938277,0.5117012,-0.008719794,0.3518285,0.8782129,-0.22333813,8.992197,9.536743e-07,8.992198,8.992198,0.07851956,0,0,6200,155,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000112401845,0.19431438,0.9390651,-0.9319285,5,0.0,0.8,0.4,True,False,0.0,0.0,False,False,0.495,0.4999749993749687,True,False,0.8,0.4,True,False,0.0,0.0,False,False,0.495,0.4999749993749687,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,8.094329518997256,0.003673246999824187,0.36419544700038387,85.58475524599999,94.04695345899745,2850.718530236998,30
275000,32000,0.002245761,0.0018712704,-3614.149,9.3001995,0.33770293,10.174724,9.118164,9.316727,0.34122536,10.230984,9.126415,9.319151,0.34355018,10.18243,9.18243,0.13671875,0.3435502,1.0,0.0,0.0,0.0,0.0,0.0,2.2568684,4.066745,13.417637,0.55583113,-0.015192177,0.34227312,0.86552334,-0.19576359,9.275182,0.0,9.275182,9.275182,0.07398964,0,0,6400,160,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0047849864,0.21494673,0.91229486,-0.96285516,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.19088531899979,0.003513358999043703,0.2234642139992502,86.14338890500221,89.5612517970003,2940.3070059909987,31
275000,33000,0.0012006946,0.0011227631,-3578.2385,9.590496,0.33711183,10.506373,9.373649,9.616187,0.3260011,10.472181,9.43431,9.602321,0.34763432,10.461696,9.461696,0.140625,0.34763432,1.0,0.0,0.0,0.0,0.0,0.0,2.2683191,4.074176,13.635863,0.53523135,-0.016521275,0.34499818,0.8709011,-0.20835209,9.557267,9.536743e-07,9.557268,9.557268,0.07508765,0,0,6600,165,40.0,0.0,40,40,0.02,0.13999999999999999,1.0,0.0,0.8,1.6000000000000003,4.0,0.0,0.038657922,0.2396398,0.92896426,-0.93588257,5,0.8,0.2,0.4,True,False,0.0,0.0,False,False,0.135,0.34172357249683555,True,False,0.2,0.4,True,False,0.0,0.0,False,False,0.135,0.34172357249683555,True,False,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.02,0.13999999999999999,True,False,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.02,0.13999999999999999,True,False,4.560701418999088,0.0037910129976808093,0.2201384589970985,85.62751277300049,90.41214366399436,3030.7469813449934,32
275000,34000,0.00618561,0.00310981,-3749.711,9.851774,0.3467289,10.72976,9.647816,9.895376,0.36089414,10.800779,9.684616,9.898428,0.36309224,10.742179,9.742179,0.15625,0.36309218,1.0,0.0,0.0,0.0,0.0,0.0,2.3354378,4.107373,13.592007,0.49282858,-0.010830883,0.3531226,0.8698273,-0.23586464,9.840586,9.536743e-07,9.840585,9.840585,0.07862568,0,0,6800,170,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018770272,0.23701216,0.936664,-0.9349561,5,0.0,0.2,0.4,True,False,0.0,0.0,False,False,0.07,0.25514701644346144,True,False,0.2,0.4,True,False,0.0,0.0,False,False,0.07,0.25514701644346144,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.664782460000424,0.0037872639986744616,0.22667761800039443,86.0366577800014,89.9319051220009,3120.7069039679955,33
275000,35000,0.002929846,0.0023673887,-4231.5225,10.184904,0.37151626,11.052133,9.971577,10.187646,0.39248937,11.093092,9.902152,10.197561,0.38063395,11.021781,10.021781,0.17578125,0.38063395,1.0,0.0,0.0,0.0,0.0,0.0,2.6201303,4.399372,13.684285,0.51947045,0.0109668635,0.37586755,0.8720827,-0.21831512,10.123011,0.0,10.123011,10.123011,0.0903656,0,0,7000,175,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015463378,0.22013126,0.9847647,-0.9715323,5,0.0,0.4,0.48989794855663565,True,False,0.0,0.0,False,False,0.33,0.4702127178203499,True,False,0.4,0.48989794855663565,True,False,0.0,0.0,False,False,0.33,0.4702127178203499,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,5.773641502000828,0.0035828569998557214,0.27191603199753445,85.9398529099999,91.98899330099812,3212.7242361469907,34
275000,36000,0.00051673676,0.0012634769,-3745.3853,10.449008,0.35071206,11.397907,10.261295,10.472304,0.3697077,11.407962,10.228009,10.449752,0.35553312,11.301313,10.301313,0.1484375,0.35553312,1.0,0.0,0.0,0.0,0.0,0.0,2.301025,4.0662174,13.484676,0.53011227,-0.018709619,0.3538117,0.86718464,-0.21155548,10.405366,9.536743e-07,10.405367,10.405367,0.07840295,0,0,7200,180,40.0,0.0,40,40,0.015,0.12155245781143219,1.0,0.0,0.6,1.2000000000000002,3.0,0.0,0.043625444,0.25083655,0.9212745,-0.90567875,5,0.6,0.0,0.0,False,False,0.0,0.0,False,False,0.055,0.22798026230355997,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.055,0.22798026230355997,True,False,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.015,0.12155245781143219,True,False,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.015,0.12155245781143219,True,False,4.601104502999078,0.0037108239994267933,0.22051302600084455,86.27139956800238,91.09672792100173,3303.849211090994,35
275000,37000,0.00076034875,0.00042657772,-3722.5034,10.74021,0.37445247,11.6677065,10.52918,10.740688,0.36403832,11.656956,10.537668,10.7378235,0.36309218,11.5815735,10.5815735,0.15625,0.36309218,1.0,0.0,0.0,0.0,0.0,0.0,2.353187,4.081486,13.410883,0.54473215,-0.013792511,0.35985586,0.8653555,-0.20248699,10.68846,1.9073486e-06,10.688458,10.688458,0.08114958,0,0,7400,185,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028911138,0.2325362,0.89063704,-0.9285618,5,0.0,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.13,0.33630343441600474,True,False,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.13,0.33630343441600474,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,4.120355103001202,0.0038792270024714526,0.27124084000024595,86.28084945900264,90.67632462900656,3394.5576857729975,36
275000,38000,0.0039048586,0.0048633767,-3571.4175,11.058709,0.3615671,12.007012,10.84406,11.069648,0.34996364,11.997553,10.873232,11.002528,0.3516276,11.857995,10.857995,0.14453125,0.3516276,1.0,0.0,0.0,0.0,0.0,0.0,2.2268765,3.961198,12.840066,0.5296469,-0.026071485,0.34946424,0.8508568,-0.21184826,10.967671,0.0,10.967671,10.967671,0.076070756,0,0,7600,190,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021841526,0.2356873,0.9135616,-0.9503296,5,0.0,0.2,0.4,True,False,0.0,0.0,False,False,0.095,0.293214938227915,True,False,0.2,0.4,True,False,0.0,0.0,False,False,0.095,0.293214938227915,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,4.151305568997486,0.00384753899925272,0.21913272900201264,86.72066629899928,91.09495213599803,3485.6818705449987,37
275000,39000,0.002341041,0.0005915697,-3548.9067,11.2571335,0.35763818,12.176228,11.061285,11.284062,0.3574416,12.194716,11.07451,11.286133,0.35553312,12.137695,11.137695,0.1484375,0.35553312,1.0,0.0,0.0,0.0,0.0,0.0,2.2407784,3.9567304,12.917812,0.5196295,-0.026745662,0.35340628,0.85286903,-0.21821308,11.250197,0.0,11.250197,11.250197,0.07751666,0,0,7800,195,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025727362,0.21691824,0.93518615,-0.96443945,5,0.0,0.4,0.48989794855663565,True,False,0.0,0.0,False,False,0.27,0.4439594576084622,True,False,0.4,0.48989794855663565,True,False,0.0,0.0,False,False,0.27,0.4439594576084622,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,4.836544193000009,0.00347976800185279,0.2211658800006262,85.54065705999892,90.60184690100141,3576.31165702601,38
275000,40000,0.0019784516,0.0038297356,-4459.753,11.620466,0.3839673,12.498716,11.381142,11.623349,0.40628698,12.580702,11.390049,11.599257,0.39031237,12.411757,11.411757,0.1875,0.39031237,1.0,0.0,0.0,0.0,0.0,0.0,2.6494975,4.289442,12.800525,0.506342,0.011740796,0.3865728,0.8498287,-0.22684765,11.527028,0.0,11.527028,11.527028,0.09469524,0,0,8000,200,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01837555,0.22848757,0.9153996,-0.95603836,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.3021355730015785,0.003469893999863416,0.2232532390007691,86.32870493200244,89.85756363800465,3666.1961686150025,39
275000,41000,0.00041647855,0.00030252262,-3465.3271,11.838597,0.35700816,12.800068,11.647537,11.831724,0.35283586,12.742607,11.625518,11.834371,0.34763435,12.693747,11.693747,0.140625,0.34763432,1.0,0.0,0.0,0.0,0.0,0.0,2.1350524,3.8315532,12.580541,0.5283483,-0.03773414,0.3457265,0.8440504,-0.21266651,11.811864,9.536743e-07,11.811865,11.811865,0.07379016,0,0,8200,205,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024819512,0.24044624,0.94015557,-0.9626663,5,0.0,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.085,0.27888169534768686,True,False,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.085,0.27888169534768686,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.4429266619990813,0.003979447999881813,0.37614789600047516,86.64687924700047,90.46993325299991,3756.6930584980073,40
275000,42000,0.0011571716,0.0011969898,-3641.0125,12.117179,0.36580956,12.979465,11.912772,12.139887,0.37790552,13.035748,11.930211,12.131364,0.37033227,12.967301,11.967301,0.1640625,0.37033227,1.0,0.0,0.0,0.0,0.0,0.0,2.3319323,3.9651713,12.157621,0.4828758,-0.019693729,0.36638734,0.8326521,-0.24266529,12.0881815,1.9073486e-06,12.088183,12.088183,0.08306616,0,0,8400,210,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041739613,0.25503013,0.905572,-0.97799385,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.506610013999307,0.0035964939997938927,0.22659723699689494,86.80605547199957,90.54285921699557,3847.2655686780054,41
275000,43000,0.0017468112,0.0005733527,-3086.5298,12.346796,0.3075022,13.243082,12.177589,12.373957,0.31477147,13.290916,12.209786,12.363002,0.3216436,13.245812,12.245812,0.1171875,0.32164356,1.0,0.0,0.0,0.0,0.0,0.0,1.8516983,3.4958274,12.650164,0.49586797,-0.06618493,0.32068506,0.84589005,-0.2338152,12.369508,0.0,12.369508,12.369508,0.06309136,0,0,8600,215,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046885338,0.25427866,0.9323374,-0.9358274,5,0.0,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.14,0.34698703145794946,True,False,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.14,0.34698703145794946,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,4.381354533998092,0.0036861789994873106,0.2297705440032587,86.03771284699906,90.6525241039999,3937.9459569360006,42
275000,44000,0.0040946025,0.001293612,-3508.1992,12.622704,0.33769214,13.499251,12.430482,12.681712,0.350991,13.572854,12.458599,12.670257,0.35935378,13.517911,12.517911,0.15234375,0.35935378,1.0,0.0,0.0,0.0,0.0,0.0,2.1949618,3.8652585,12.261298,0.4967256,-0.034808997,0.355138,0.8354826,-0.23323917,12.644353,1.9073486e-06,12.644355,12.644355,0.07748236,0,0,8800,220,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006880963,0.20338611,0.9842611,-0.9556132,5,0.0,0.2,0.4,True,False,0.0,0.0,False,False,0.155,0.3619046835839514,True,False,0.2,0.4,True,False,0.0,0.0,False,False,0.155,0.3619046835839514,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,4.87557578400083,0.0037811540023540147,0.27044601600209717,86.39931717799846,91.54912013200374,4029.5226143410073,43
