replay_buffer/top,trainer/num train calls,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/rewards Mean,trainer/rewards Std,trainer/rewards Max,trainer/rewards Min,trainer/terminals Mean,trainer/terminals Std,trainer/terminals Max,trainer/terminals Min,trainer/policy/mean Mean,trainer/policy/mean Std,trainer/policy/mean Max,trainer/policy/mean Min,trainer/policy/std Mean,trainer/policy/std Std,trainer/policy/std Max,trainer/policy/std Min,trainer/Advantage Weights Mean,trainer/Advantage Weights Std,trainer/Advantage Weights Max,trainer/Advantage Weights Min,trainer/Advantage Score Mean,trainer/Advantage Score Std,trainer/Advantage Score Max,trainer/Advantage Score Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,evaluation/env_infos/final/grasp_success Mean,evaluation/env_infos/final/grasp_success Std,evaluation/env_infos/final/grasp_success Max,evaluation/env_infos/final/grasp_success Min,evaluation/env_infos/initial/grasp_success Mean,evaluation/env_infos/initial/grasp_success Std,evaluation/env_infos/initial/grasp_success Max,evaluation/env_infos/initial/grasp_success Min,evaluation/env_infos/grasp_success Mean,evaluation/env_infos/grasp_success Std,evaluation/env_infos/grasp_success Max,evaluation/env_infos/grasp_success Min,evaluation/env_infos/final/grasp_success_target Mean,evaluation/env_infos/final/grasp_success_target Std,evaluation/env_infos/final/grasp_success_target Max,evaluation/env_infos/final/grasp_success_target Min,evaluation/env_infos/initial/grasp_success_target Mean,evaluation/env_infos/initial/grasp_success_target Std,evaluation/env_infos/initial/grasp_success_target Max,evaluation/env_infos/initial/grasp_success_target Min,evaluation/env_infos/grasp_success_target Mean,evaluation/env_infos/grasp_success_target Std,evaluation/env_infos/grasp_success_target Max,evaluation/env_infos/grasp_success_target Min,evaluation/env_infos/final/place_success Mean,evaluation/env_infos/final/place_success Std,evaluation/env_infos/final/place_success Max,evaluation/env_infos/final/place_success Min,evaluation/env_infos/initial/place_success Mean,evaluation/env_infos/initial/place_success Std,evaluation/env_infos/initial/place_success Max,evaluation/env_infos/initial/place_success Min,evaluation/env_infos/place_success Mean,evaluation/env_infos/place_success Std,evaluation/env_infos/place_success Max,evaluation/env_infos/place_success Min,evaluation/env_infos/final/place_success_target Mean,evaluation/env_infos/final/place_success_target Std,evaluation/env_infos/final/place_success_target Max,evaluation/env_infos/final/place_success_target Min,evaluation/env_infos/initial/place_success_target Mean,evaluation/env_infos/initial/place_success_target Std,evaluation/env_infos/initial/place_success_target Max,evaluation/env_infos/initial/place_success_target Min,evaluation/env_infos/place_success_target Mean,evaluation/env_infos/place_success_target Std,evaluation/env_infos/place_success_target Max,evaluation/env_infos/place_success_target Min,time/evaluation sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
275000,46000,14.279277,15.908653,-26.503551,31.41825,28.997799,76.03127,0.26199186,31.898424,29.103539,75.65023,0.5577668,31.625889,29.082186,75.262825,-0.0621835,4.6088934,2.233261,9.254284,-3.0196946,0.14453125,0.3516276,1.0,0.0,0.0,0.0,0.0,0.0,-0.00046643545,0.1972238,0.8467931,-0.80169946,0.15434012,0.09177306,0.8986525,0.06537028,0.0039062498,0.06155615,0.98684734,1.1281808e-15,0.13040145,2.7847028,15.305143,-19.099789,1.9189260259901622e-19,-146.14456176757812,0,0,9200,230,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015724296,0.2305027,0.9224131,-0.89696884,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.2272088769996117,0.007275907000803272,0.0009519069999441854,109.29182079700058,112.52725748800094,5157.730603549999,45
275000,47000,10.566591,9.977188,-25.379768,27.430344,27.472963,73.3731,0.019155443,27.181301,27.611748,74.209946,0.5415754,27.315605,27.631525,73.91598,0.07956879,1.0060287,2.0646648,5.724927,-7.8314123,0.1171875,0.32164356,1.0,0.0,0.0,0.0,0.0,0.0,-0.001613621,0.16881432,0.78782785,-0.69591314,0.2587082,0.1630927,1.0117975,0.086585976,0.0039062498,0.05599198,0.89439666,5.6135566e-18,1.1311865,3.885426,15.805578,-23.804161,7.173320611817513e-20,-308.2921142578125,0,0,9400,235,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001139053,0.29374912,0.96706074,-0.9157823,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,2.991035711999757,0.007825032000255305,0.0010544850001679151,105.41801965299965,108.41793488199983,5266.229326450997,46
275000,48000,3.436626,4.1578064,-26.19637,31.04044,29.831705,77.06586,0.1252535,30.955383,29.701488,76.2983,0.53319293,31.018627,29.451694,76.600914,0.10097315,4.490622,2.2530358,8.122363,-2.9178314,0.1796875,0.38392696,1.0,0.0,0.0,0.0,0.0,0.0,-0.004658649,0.16786246,0.86192256,-0.73909366,0.15877955,0.09035987,0.77518195,0.06567163,0.0039062505,0.045325484,0.7235941,3.1333535e-17,0.30911878,2.8103607,8.950149,-28.728168,2.554459747360193e-20,-158.31826782226562,0,0,9600,240,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0319656,0.19572219,0.74314725,-0.80323523,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.015,0.1215524578114322,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.015,0.1215524578114322,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.4407428150007036,0.007772594000016397,0.0010758819998955005,108.30337869600044,111.75296998700105,5378.061842327997,47
275000,49000,18.376295,19.655523,-26.2942,30.554216,28.112251,76.89005,-0.40080863,30.210255,28.092855,76.32114,0.52727216,30.66423,28.676895,77.34572,0.1465668,3.475243,2.4561043,8.502056,-6.088097,0.140625,0.34763432,1.0,0.0,0.0,0.0,0.0,0.0,-0.009680029,0.17459291,0.64225346,-0.8018453,0.17298076,0.099786684,0.8057071,0.07137458,0.00390625,0.02537975,0.2627504,3.0303793e-14,0.5927668,3.5266097,9.815214,-19.975739,9.701444027073269e-21,-208.5048828125,0,0,9800,245,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024004484,0.22309633,0.8809153,-0.931981,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,2.987634796000748,0.008521212999767158,0.0010898359996645013,105.93639714500023,108.93364299000041,5487.0716481209965,48
275000,50000,5.092054,5.6681967,-27.630653,32.558876,29.468447,77.580444,0.16563171,31.89617,29.043966,76.12044,0.5092545,32.318695,29.625198,77.18367,0.19979344,3.7311077,2.3398292,9.546242,-9.137512,0.1640625,0.37033227,1.0,0.0,0.0,0.0,0.0,0.0,-0.008910731,0.1427746,0.7918622,-0.8253128,0.16765147,0.09250993,0.74728954,0.061213028,0.00390625,0.06237781,1.0,1.0088127e-22,1.2773654,3.2670336,41.020805,-9.627293,3.502402670894211e-21,-201.06402587890625,0,0,10000,250,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014149811,0.19100623,0.79434943,-0.7845713,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.121217623999655,0.007066011000461003,0.0009586839996700292,106.79675050599963,109.92599282499941,5597.074119843996,49
275000,51000,6.198777,7.9050694,-26.667864,31.79237,27.275196,76.71581,0.10189694,31.814041,27.444195,76.60104,0.471997,31.636261,27.863466,76.611465,-0.15756358,4.3995733,2.1317198,9.163061,-3.4044142,0.125,0.3307189,1.0,0.0,0.0,0.0,0.0,0.0,-0.0030233485,0.18850444,0.90163904,-0.64548266,0.15842819,0.08564735,0.62346166,0.057172053,0.0039062495,0.06145878,0.985227,1.7492819e-16,0.6556944,3.6420562,22.325087,-13.942188,1.3468498651699524e-21,-173.02053833007812,0,0,10200,255,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032701015,0.20222813,0.8362088,-0.8474977,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.1188536299996485,0.00451171999975486,0.3483329840000806,107.14631010999983,110.61800844399932,5707.754910259996,50
275000,52000,4.2810087,4.220435,-27.912647,32.769337,29.296309,76.679054,-0.08684909,32.792507,29.309698,76.36088,0.45282605,33.313507,29.785625,77.67165,-0.009540923,4.3262577,2.114708,11.2033,-2.3327074,0.171875,0.37727177,1.0,0.0,0.0,0.0,0.0,0.0,-0.0099952845,0.16599317,0.749338,-0.8251041,0.15716738,0.07671098,0.49348378,0.06159975,0.00390625,0.031542264,0.39760596,3.6973088e-10,0.5402543,2.2653658,9.925125,-10.870827,4.936144264731486e-22,-180.2313232421875,0,0,10400,260,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039762996,0.20418182,0.7648096,-0.9626161,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,2.9039841550002166,0.008623520000583085,0.0011684639994200552,107.41398020900033,110.32775634800055,5818.209418223996,51
275000,53000,10.055784,10.484479,-23.002697,27.365383,29.135202,79.63257,-0.03592205,27.742594,29.552025,80.189255,0.43588656,27.38055,29.668005,79.94333,-0.3059285,4.346721,2.2476227,9.253584,-2.9012196,0.1328125,0.33937198,1.0,0.0,0.0,0.0,0.0,0.0,-0.006783259,0.17670439,0.8646221,-0.71225184,0.16025712,0.085367,0.5429474,0.052882493,0.0039062498,0.05378153,0.8571408,1.2242868e-12,0.12131576,2.9043798,11.698599,-15.575911,1.8671421285753845e-22,-182.7786407470703,0,0,10600,265,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022336924,0.20817271,0.8075234,-0.87809956,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,2.9350878810000722,0.007376155999736511,0.0008460270000796299,107.04823267900065,109.99154274300054,5928.277092795997,52
275000,54000,4.592537,5.768523,-24.773315,30.131596,29.12682,78.248604,-0.5205123,30.135008,28.698908,77.144,0.40242904,30.404854,29.21986,78.03214,-0.29604143,4.4321575,2.16647,9.095568,-3.627321,0.14453125,0.3516276,1.0,0.0,0.0,0.0,0.0,0.0,0.0077138925,0.18429132,0.80530053,-0.7165743,0.15797603,0.09176217,0.553239,0.06944118,0.00390625,0.06237781,1.0,2.4059705e-21,1.1289943,3.4383066,39.72056,-7.7557755,7.300963844716916e-23,-181.8546142578125,0,0,10800,270,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075682844,0.2127323,0.9024163,-0.8543517,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.4311843269997553,0.007683267000174965,0.0011390520003260463,107.68941843199991,111.12942507800017,6039.4849567779975,53
275000,55000,9.810687,8.182272,-25.018791,30.14479,28.836988,76.531624,-0.19335872,29.845442,28.549255,77.01035,0.37952858,30.468666,29.281704,77.22785,-0.046329185,4.5453305,2.3436089,9.279768,-7.8862524,0.13671875,0.3435502,1.0,0.0,0.0,0.0,0.0,0.0,0.0032474496,0.19139172,0.89961547,-0.731398,0.15023398,0.07422834,0.43420494,0.05973384,0.00390625,0.057412975,0.9187231,2.3323421e-17,0.5136832,2.7722914,13.165677,-25.046627,2.7126458973639065e-23,-179.5067138671875,0,0,11000,275,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031192975,0.19270797,0.7511653,-0.81538665,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.654000755999732,0.007980386000781436,0.0010377580001659226,108.0210032949999,111.68402219500058,6151.251765575,54
275000,56000,5.0609717,5.3861837,-26.221338,31.3731,30.372408,79.441444,-0.22933584,31.385654,30.442945,79.87137,0.35635662,31.648085,30.803577,79.23921,-0.3617368,4.644376,2.144644,8.780874,-3.1929488,0.17578125,0.38063395,1.0,0.0,0.0,0.0,0.0,0.0,-0.009050966,0.18532312,0.8600411,-0.8120171,0.15176825,0.08735053,0.5088907,0.06595611,0.0039062498,0.062273707,0.9983367,8.23291e-11,0.47193557,2.3325706,16.839771,-6.3788595,1.0369356506937644e-23,-177.587158203125,0,0,11200,280,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04297458,0.1992569,0.7719149,-0.8733111,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.073196530000132,0.00862018000043463,0.0011824600005638786,106.6024779090003,109.68547707900143,6261.018205446,55
275000,57000,17.328503,18.853327,-30.264494,34.19586,29.480886,81.141495,-0.69960505,34.306213,29.510195,81.7512,0.34010798,33.99011,29.408459,80.921844,-0.17605422,3.44234,2.250369,8.866045,-2.9138093,0.171875,0.37727177,1.0,0.0,0.0,0.0,0.0,0.0,-0.010316664,0.17560633,0.8940845,-0.79612976,0.16868159,0.08407706,0.5224268,0.060584962,0.0039062495,0.047637187,0.75260824,1.6296015e-09,0.50208116,2.1682794,10.39963,-9.55109,3.4901139156195354e-24,-246.164306640625,0,0,11400,285,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031770002,0.2127579,0.796906,-0.8788128,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.04244919499979,0.007187863000581274,0.000908060999790905,106.55342488600036,109.60397000500052,6370.695365279,56
275000,58000,5.3299885,5.2557735,-30.929482,36.635048,29.445198,81.91986,-0.019659221,36.652954,29.221642,81.23981,0.30373627,36.75197,29.738619,81.59902,0.016224178,5.179567,2.406602,12.095014,-3.6849349,0.1640625,0.37033227,1.0,0.0,0.0,0.0,0.0,0.0,-0.00496439,0.18806653,0.8450165,-0.76786613,0.14296186,0.080574974,0.50598013,0.03752007,0.0039062498,0.061792668,0.99061334,7.4160524e-13,0.51499647,2.7057376,19.485126,-8.435401,1.3157233544477581e-24,-155.08682250976562,0,0,11600,290,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051557876,0.18138811,0.5550921,-0.89259416,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.205042333000165,0.007388476000414812,0.0009028940003190655,107.18580382999971,110.39913753300061,6481.179499212999,57
275000,59000,17.22656,19.389614,-26.558575,31.359324,29.973955,81.30741,-0.072121024,31.906103,30.120224,82.69594,0.28082898,30.90211,29.826754,81.075645,-0.18867397,4.3559217,2.324472,10.040247,-3.7157602,0.1640625,0.37033227,1.0,0.0,0.0,0.0,0.0,0.0,-0.0023772677,0.17355296,0.93834347,-0.70002997,0.15928155,0.09858918,0.74411815,0.053832937,0.0039062498,0.062221877,0.99750817,1.8656429e-11,0.481916,2.4789371,17.806719,-6.8956165,4.915411528916689e-25,-203.96371459960938,0,0,11800,295,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03994196,0.1888502,0.8445043,-0.8316113,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.3435419719999118,0.0068139739996695425,0.0009002730002976023,106.79939741900034,110.15065363800022,6591.413047113999,58
275000,60000,12.819801,10.413683,-30.986551,35.574005,30.068499,82.77161,-0.072707415,35.489742,30.210705,82.7523,0.25772727,35.57682,29.595507,81.3842,-0.28860375,3.918405,2.171817,8.204901,-3.1231866,0.1640625,0.37033227,1.0,0.0,0.0,0.0,0.0,0.0,0.0075024017,0.1851525,0.8244659,-0.69372857,0.16745216,0.09385061,0.6239218,0.07604349,0.0039062493,0.061008867,0.9779189,1.539978e-17,0.6228208,3.1995354,18.068367,-20.621483,1.674797800843357e-25,-232.84674072265625,0,0,12000,300,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04513422,0.1931636,0.78786814,-0.9410757,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.01,0.09949874371066199,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.01,0.09949874371066199,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.4554588419996435,0.008730933999686386,0.0011834879987873137,107.56854960599958,111.0339228699977,6702.527505535995,59
275000,61000,35.53225,30.753689,-29.360615,33.19123,30.728548,80.74121,-0.94221216,33.19346,30.966982,82.545715,0.2328792,32.71456,30.769627,81.36457,-0.36107007,2.922084,2.2806482,9.189095,-4.5089436,0.16796875,0.37383854,1.0,0.0,0.0,0.0,0.0,0.0,-0.0041176355,0.14819194,1.013589,-0.8574616,0.18802941,0.096745804,0.5854074,0.065688685,0.00390625,0.06237781,1.0,2.0929153e-26,0.96257263,3.856423,35.52517,-23.603485,6.577393421538116e-26,-294.4300537109375,0,0,12200,305,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0076252846,0.22604093,0.8413847,-0.8237486,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,2.8286435259997234,0.006589384998733294,0.0009044279995578108,107.14009113199972,109.97622847099774,6812.570861580997,60
275000,62000,19.511497,21.999111,-24.832012,29.924183,29.796032,82.7626,-0.62016517,29.448172,29.67471,81.834694,0.2104455,29.633522,29.665281,81.84708,-0.6280778,3.8936348,2.4075992,9.315563,-4.0987177,0.12890625,0.33509615,1.0,0.0,0.0,0.0,0.0,0.0,0.016561722,0.1759551,0.85606927,-0.5819496,0.16441658,0.08931496,0.5105051,0.054509412,0.0039062505,0.06222675,0.99758494,4.305909e-11,1.1163464,2.4411318,19.606739,-4.259291,2.3813926547121866e-26,-242.26968383789062,0,0,12400,310,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087716635,0.21956962,0.9416601,-0.8401896,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.4851612160000514,0.0071356190001097275,0.0009115279990510317,106.54319462499916,110.03640298799837,6922.693287259993,61
275000,63000,18.1476,13.33724,-27.78973,32.658257,29.316494,80.27604,-0.4148503,32.841408,29.68324,81.63411,0.18749122,32.71838,29.804386,81.67573,-0.47073436,4.118194,2.5293744,11.818181,-7.3921213,0.17578125,0.38063395,1.0,0.0,0.0,0.0,0.0,0.0,-0.005275079,0.17667732,0.82559705,-0.7010784,0.16113088,0.09367639,0.7308014,0.03539818,0.00390625,0.06237778,0.9999995,3.7751263e-22,0.81199104,3.8592134,31.530752,-17.797688,9.37242251856382e-27,-232.64071655273438,0,0,12600,315,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043938465,0.18908016,0.7924091,-0.82844174,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.3623619709997,0.007285083998795017,0.0009445030009374022,105.89594699900044,109.26653855699988,7032.040398729993,62
275000,64000,8.867559,13.6887045,-26.688608,31.792152,29.106344,80.02606,-0.53214157,32.06403,29.005901,80.69845,0.17164934,31.899696,29.466099,80.8062,-0.74396664,4.4109316,2.2016134,10.5825,-8.224235,0.16796875,0.37383854,1.0,0.0,0.0,0.0,0.0,0.0,-0.007908592,0.15570931,0.82303923,-0.64653146,0.15626055,0.08154139,0.5012071,0.054763794,0.00390625,0.059083108,0.9469497,4.9356813e-13,0.7208252,2.6881232,13.490194,-14.792412,3.626799952519257e-27,-218.50405883789062,0,0,12800,320,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014271098,0.19733658,0.80373204,-0.8116843,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,2.9262110620002204,0.007048825000310899,0.0009436840009584557,107.27365572400049,110.20785929500198,7142.328288149999,63
275000,65000,17.063562,18.970366,-25.722218,30.139515,28.86568,81.02694,-0.17943889,30.22569,28.903702,80.4248,0.15165289,30.568016,29.122631,81.33402,-0.4658084,3.6839986,2.387658,8.391337,-4.740558,0.12109375,0.3262362,1.0,0.0,0.0,0.0,0.0,0.0,-0.007611483,0.17093183,0.8736445,-0.7733774,0.1659311,0.08479067,0.55008775,0.075716436,0.0039062498,0.05759659,0.92121804,8.4302053e-13,0.6904722,3.156079,18.0859,-9.633827,1.36391797174678e-27,-266.98065185546875,0,0,13000,325,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013128676,0.22733112,0.8453778,-0.8167786,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.118438346999028,0.0069412939992616884,0.0008936249996622792,106.59839433799971,109.72466760399766,7252.1365888449955,64
275000,66000,7.988788,9.806822,-24.014423,30.014698,28.728996,81.41468,-0.26810944,29.745287,28.992163,81.49794,0.12570338,29.918999,28.949629,81.315544,-0.7194055,4.8270206,2.1203349,9.361982,-3.7749891,0.1640625,0.37033227,1.0,0.0,0.0,0.0,0.0,0.0,0.009049781,0.18057896,0.81175995,-0.71900034,0.14807346,0.078887925,0.45431936,0.069095545,0.0039062505,0.05663711,0.9031785,1.0870917e-11,1.1550059,2.759427,21.00715,-4.1359444,5.128456774621718e-28,-199.37948608398438,0,0,13200,330,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013634305,0.18895552,0.75652146,-0.86751777,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.337706315000105,0.006896314000186976,0.0008249460006481968,106.62213436999991,109.96756194500085,7362.185453189994,65
275000,67000,9.585739,9.417747,-28.381544,32.950195,29.403894,83.65961,-0.63991946,32.73466,29.129776,82.383026,0.103098206,32.639156,29.404207,83.33234,-0.43812025,3.6329322,2.5232089,10.180698,-4.302853,0.14453125,0.3516276,1.0,0.0,0.0,0.0,0.0,0.0,0.020209445,0.17416006,0.8960487,-0.6937877,0.17363152,0.09622128,0.58307844,0.061818823,0.0039062505,0.05842835,0.93523145,8.096415e-22,0.9038409,3.5187867,16.753967,-31.744522,1.8976178112397713e-28,-278.752685546875,0,0,13400,335,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049198724,0.21230832,0.6470989,-0.9260022,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.404663913999684,0.008068982000622782,0.0010781909986690152,108.81219751999924,112.22600860699822,7474.4861287729955,66
